XAX3067,7,17,3,34
XAX307,36,21,61,89
XAX3075,21,55,27,60
XAX3077,28,17,27,109
XAX3078,16,25,17,41
XAX308,33,21,51,66
XAX3081,20,40,24,27
XAX3087,5,8,16,18
XAX3088,24,15,38,45
XAX309,18,18,24,32
XAX3093,40,60,37,88
XAX31,37,32,58,94
XAX310,10,13,39,34
XAX3102,32,22,34,49
XAX3103,12,14,21,18
XAX3106,24,7,43,88
XAX3107,22,10,12,77
XAX311,2,1,2,10
XAX3112,32,28,53,88
XAX3114,2,12,17,6
XAX3118,15,5,9,42
XAX3119,6,3,14,41
XAX312,2,0,10,9
XAX313,40,57,31,88
XAX3136,14,13,21,59
XAX3137,26,26,22,44
XAX314,20,18,29,58
XAX3149,28,8,22,29
XAX315,13,16,32,39
XAX3150,35,56,63,62
XAX3151,17,12,18,33
XAX3159,20,10,10,10
XAX316,18,11,16,58
XAX3163,13,9,12,61
XAX3167,10,3,6,18
XAX3169,26,16,21,66
XAX317,17,10,27,71
XAX3170,23,13,18,49
XAX3177,22,22,21,34
XAX318,21,11,15,56
XAX3180,25,5,32,41
XAX3182,7,14,8,25
XAX3188,9,5,19,50
XAX319,54,43,57,105
XAX3191,14,9,12,20
XAX3192,29,17,31,71
XAX3197,16,2,22,54
XAX32,8,6,11,20
XAX320,4,0,6,16
XAX3200,9,18,6,36
XAX3201,28,46,44,116
XAX3205,30,36,34,137
XAX3206,29,5,42,73
XAX3207,24,21,34,50
XAX3208,54,65,75,172
XAX3209,55,81,59,113
XAX321,38,29,45,88
XAX3210,43,9,48,82
XAX3212,7,0,0,0
XAX3213,24,20,43,102
XAX3214,42,14,44,146
XAX3215,35,23,34,58
XAX3216,27,24,54,102
XAX3217,11,14,11,46
XAX3218,93,97,66,145
XAX3219,38,41,58,103
XAX322,51,29,55,84
XAX3220,47,76,58,91
XAX3221,25,18,41,49
XAX3222,23,17,26,40
XAX3223,29,39,28,52
XAX3224,38,20,38,76
XAX3225,31,13,39,82
XAX3226,33,78,46,106
XAX3227,35,60,54,100
XAX3228,21,7,25,41
XAX3229,18,12,15,37
XAX323,5,4,12,24
XAX3230,30,33,61,91
XAX3231,26,23,20,46
XAX3232,54,62,89,132
XAX3233,53,35,66,84
XAX3234,15,9,24,39
XAX3235,10,0,12,18
XAX3236,0,15,8,58
XAX3237,49,32,62,91
XAX3239,80,96,108,128
XAX324,14,14,16,29
XAX3241,43,50,44,99
XAX3243,39,18,56,91
XAX3245,14,16,22,30
XAX3247,30,27,47,57
XAX3248,17,26,21,62
XAX325,24,24,31,49
XAX3250,23,13,12,35
XAX3251,31,29,27,72
XAX3252,11,1,16,62
XAX3253,12,15,14,49
XAX3254,34,21,43,66
XAX3255,13,26,25,57
XAX3258,49,40,58,93
XAX3259,65,57,109,133
XAX326,11,8,18,28
XAX3260,43,19,53,68
XAX3261,103,98,91,98
XAX3262,36,17,64,77
XAX3265,44,36,69,88
XAX3266,9,16,11,35
XAX3267,42,45,39,84
XAX3268,27,26,36,47
XAX3269,11,17,21,22
XAX327,3,4,8,17
XAX3270,24,0,28,56
XAX3271,23,11,20,79
XAX3273,11,28,12,46
XAX3274,29,20,19,91
XAX3276,20,39,21,47
XAX3277,46,54,52,118
XAX3278,32,30,48,104
XAX3279,28,24,27,118
XAX328,10,26,23,46
XAX3280,12,8,15,61
XAX3281,29,33,39,60
XAX3282,39,39,30,51
XAX3283,42,32,59,99
XAX3284,42,38,37,87
XAX3285,29,15,19,70
XAX3286,17,13,28,64
XAX3288,21,15,0,45
XAX3289,10,11,11,39
XAX329,39,11,48,64
XAX3290,48,24,49,122
XAX3291,18,16,23,53
XAX3292,17,17,16,41
XAX3293,11,19,27,36
XAX3294,39,36,55,111
XAX3295,33,50,38,67
XAX3296,4,15,28,14
XAX3297,32,23,36,120
XAX3298,43,31,53,115
XAX33,10,28,15,52
XAX330,40,10,39,69
XAX3300,23,17,19,34
XAX3301,17,22,18,58
XAX3302,6,2,3,40
XAX3303,4,8,13,20
XAX3304,23,4,28,75
XAX3305,13,6,14,28
XAX3307,31,21,37,47
XAX3308,54,120,64,128
XAX3309,7,7,13,36
XAX331,68,47,89,126
XAX3310,21,21,51,51
XAX3311,9,8,12,19
XAX3313,14,35,10,22
XAX3319,75,102,99,201
XAX332,34,27,19,67
XAX3320,10,6,16,26
XAX3322,17,37,19,48
XAX3324,33,19,34,50
XAX3328,29,20,54,63
XAX3329,35,27,42,51
XAX333,21,12,28,38
XAX3331,38,17,24,103
XAX3332,32,23,48,53
XAX3334,34,29,46,65
XAX3336,12,17,20,47
XAX3337,15,8,22,35
XAX3339,17,20,28,48
XAX334,9,8,14,20
XAX3342,35,33,38,56
XAX3344,47,59,54,89
XAX3347,18,52,36,71
XAX3348,12,15,13,49
XAX3349,17,29,39,51
XAX335,25,18,46,87
XAX3350,24,88,48,87
XAX3351,78,54,77,175
XAX3352,33,23,33,67
XAX336,16,11,19,32
XAX3360,25,22,38,106
XAX3362,19,32,47,68
XAX3363,37,34,57,59
XAX3364,16,16,18,42
XAX3366,71,77,92,157
XAX3367,20,10,39,47
XAX337,9,21,12,36
XAX3370,27,36,39,46
XAX3371,8,16,9,48
XAX3372,9,18,25,40
XAX3379,38,32,30,87
XAX338,15,34,19,42
XAX3380,39,39,44,106
XAX3381,28,22,22,45
XAX3382,48,62,67,117
XAX3383,40,37,80,95
XAX3384,18,4,13,42
XAX3386,16,29,20,49
XAX3387,39,46,56,82
XAX3388,19,34,22,79
XAX3389,14,30,16,100
XAX339,4,8,4,18
XAX3390,19,79,30,53
XAX3391,40,49,54,143
XAX3394,27,0,59,63
XAX3395,36,27,50,60
XAX3397,6,29,7,31
XAX34,22,11,29,42
XAX340,34,17,50,83
XAX3400,21,19,24,56
XAX3401,14,0,14,73
XAX3402,27,23,34,86
XAX3403,30,126,55,82
XAX3404,21,3,17,61
XAX3406,8,15,21,36
XAX3407,55,10,79,90
XAX3408,59,59,66,115
XAX3409,29,30,31,77
XAX341,15,15,16,34
XAX3412,24,36,26,39
XAX3415,11,20,16,22
XAX3417,13,1,15,44
XAX3418,25,41,30,101
XAX342,15,11,19,32
XAX3420,15,12,9,29
XAX3422,6,29,19,19
XAX3423,23,21,44,70
XAX3425,23,29,24,46
XAX3427,27,5,30,56
XAX3428,54,41,89,136
XAX3429,28,12,34,55
XAX343,14,11,17,46
XAX3430,17,24,27,54
XAX3431,33,44,44,100
XAX3432,15,0,15,78
XAX3433,19,25,35,94
XAX3434,18,27,44,53
XAX3435,24,25,30,33
XAX3436,33,23,51,58
XAX3439,42,36,64,111
XAX344,15,11,25,39
XAX3441,8,4,7,20
XAX3443,11,45,21,58
XAX3445,21,24,41,61
XAX3447,22,4,17,33
XAX345,39,25,71,93
XAX3453,25,9,31,62
XAX3454,55,56,77,106
XAX3455,16,4,12,54
XAX3458,18,0,3,0
XAX3459,23,19,50,63
XAX346,19,21,17,35
XAX3460,47,84,60,110
XAX3461,29,37,40,113
XAX3462,17,53,35,104
XAX3463,35,28,34,89
XAX3464,19,40,32,91
XAX3465,26,40,35,104
XAX3469,22,22,22,32
XAX347,7,15,11,7
XAX3471,15,14,11,43
XAX3472,84,60,86,144
XAX3473,25,18,41,54
XAX3474,24,17,2,31
XAX3475,13,22,22,42
XAX3476,22,22,26,52
XAX3477,8,15,16,36
XAX3478,130,77,128,284
XAX348,24,15,20,60
XAX3480,16,14,24,47
XAX3481,11,12,17,25
XAX3482,9,13,11,26
XAX3483,14,7,13,31
XAX3484,34,62,43,82
XAX3485,28,9,24,47
XAX3486,32,26,41,76
XAX3487,19,15,43,48
XAX3488,10,20,25,40
XAX3489,39,18,30,94
XAX3490,24,11,36,67
XAX3491,6,9,11,8
XAX3492,46,51,56,90
XAX3493,32,64,30,79
XAX3494,27,54,42,63
XAX3495,65,47,57,122
XAX3497,29,29,52,41
XAX3498,28,12,31,50
XAX3499,19,20,40,38
XAX35,50,40,63,101
XAX350,31,42,48,59
XAX3500,43,0,40,63
XAX3501,18,40,20,41
XAX3502,27,39,49,77
XAX3503,14,11,15,29
XAX3505,22,26,32,56
XAX351,2,6,7,0
XAX3510,15,21,46,75
XAX3511,60,56,62,122
XAX3513,25,30,51,49
XAX3514,17,5,19,40
XAX3515,30,52,46,52
XAX3516,46,118,66,148
XAX3518,7,11,14,40
XAX352,4,2,9,9
XAX3520,23,21,11,70
XAX3522,16,19,13,54
XAX3523,33,93,43,94
XAX3524,19,53,32,100
XAX3525,98,85,112,172
XAX3526,31,25,43,83
XAX3527,29,11,30,75
XAX3528,23,23,32,41
XAX3529,42,64,50,91
XAX353,29,17,27,57
XAX3531,44,36,60,101
XAX3533,35,17,41,65
XAX3534,28,22,53,55
XAX3535,26,15,47,61
XAX3537,65,67,66,109
XAX3538,26,18,30,78
XAX354,16,8,23,27
XAX3541,14,13,11,17
XAX3543,14,10,17,18
XAX3544,6,22,5,23
XAX3545,13,6,10,37
XAX3546,12,20,19,25
XAX3547,18,8,14,34
XAX3548,17,1,26,37
XAX3549,30,30,48,58
XAX355,4,13,16,47
XAX356,13,11,12,43
XAX3560,35,54,45,89
XAX3561,13,11,12,28
XAX3562,0,10,5,32
XAX3563,16,16,15,32
XAX3564,23,10,35,86
XAX3565,4,8,13,52
XAX3566,41,17,46,62
XAX3567,6,2,9,12
XAX3568,46,120,62,119
XAX3569,53,53,31,54
XAX357,9,9,28,23
XAX3570,39,26,59,81
XAX3571,17,41,42,65
XAX3572,23,18,45,71
XAX3573,37,29,48,89
XAX358,18,14,20,30
XAX3580,38,25,46,81
XAX3581,37,19,45,54
XAX3582,84,65,100,139
XAX3583,17,46,20,53
XAX3584,0,7,12,9
XAX3585,38,31,22,61
XAX3587,20,113,50,79
XAX3588,48,27,45,72
XAX3589,29,19,40,47
XAX359,41,33,56,82
XAX3590,51,71,77,147
XAX3591,26,59,23,72
XAX3595,72,18,72,149
XAX3596,31,18,54,69
XAX3597,26,82,44,66
XAX3598,4,5,8,31
XAX36,40,54,54,85
XAX360,26,10,32,57
XAX3601,13,11,14,64
XAX3602,18,14,24,63
XAX3607,11,11,18,32
XAX3608,26,37,45,56
XAX3609,28,22,18,144
XAX361,21,18,39,51
XAX3610,12,3,18,45
XAX3611,23,94,18,94
XAX3612,12,8,13,29
XAX3616,24,44,37,51
XAX362,6,5,8,22
XAX3620,55,128,80,142
XAX3621,11,9,14,69
XAX3623,7,2,6,12
XAX3624,33,29,41,75
XAX3625,5,29,3,31
XAX3626,21,4,22,63
XAX3627,29,34,49,92
XAX363,17,14,18,40
XAX3630,53,36,72,108
XAX3631,41,38,46,101
XAX3632,17,12,41,35
XAX3633,32,32,52,50
XAX3634,16,8,23,18
XAX3637,0,0,0,1
XAX3639,12,24,21,67
XAX364,23,19,27,50
XAX3640,12,4,26,30
XAX3641,22,7,48,37
XAX3643,15,12,28,26
XAX3644,24,32,24,50
XAX3645,55,12,56,98
XAX3648,45,51,78,156
XAX365,38,25,61,122
XAX3650,10,8,13,34
XAX3652,34,25,51,62
XAX3656,4,4,9,25
XAX3658,20,7,14,28
XAX3659,11,11,12,36
XAX366,29,17,44,59
XAX3660,21,14,35,40
XAX368,15,16,32,45
XAX369,30,27,40,48
XAX3693,16,5,12,6
XAX37,21,22,46,68
XAX370,6,8,20,18
XAX3700,24,22,36,66
XAX3701,16,18,19,41
XAX3702,44,27,52,124
XAX3705,106,95,110,120
XAX3708,35,73,44,46
XAX3709,7,0,9,69
XAX371,50,73,64,125
XAX3710,13,6,9,39
XAX3712,34,25,46,86
XAX3716,5,10,18,34
XAX3717,13,5,14,37
XAX372,27,20,42,61
XAX3720,31,14,31,66
XAX3722,23,15,46,43
XAX3725,8,16,13,33
XAX3726,24,29,58,81
XAX3728,13,19,35,48
XAX3729,71,30,84,130
XAX373,10,18,19,37
XAX3730,49,57,53,110
XAX3731,33,85,35,115
XAX3732,52,47,77,147
XAX3733,5,4,11,41
XAX3734,15,20,18,39
XAX3738,28,17,36,47
XAX3739,57,42,64,97
XAX374,20,29,28,42
XAX3741,17,5,14,64
XAX3742,33,33,47,57
XAX3747,15,15,35,48
XAX3748,34,53,45,85
XAX3749,21,26,46,65
XAX375,20,14,42,69
XAX3750,27,39,35,79
XAX3751,51,81,58,127
XAX3754,18,19,21,34
XAX3757,79,94,73,129
XAX3758,19,19,16,18
XAX376,30,15,39,65
XAX3760,15,10,29,43
XAX3761,25,7,47,48
XAX3762,44,40,26,98
XAX3763,22,28,25,89
XAX3764,36,25,46,104
XAX3765,20,16,44,41
XAX3768,19,14,23,72
XAX3770,5,7,12,17
XAX3771,37,53,41,53
XAX3772,6,5,20,28
XAX3773,55,63,70,117
XAX3774,19,14,34,42
XAX3775,8,15,5,32
XAX3777,17,107,25,92
XAX3778,61,55,77,158
XAX378,11,13,15,31
XAX3780,16,13,20,45
XAX3781,22,7,18,29
XAX3782,15,18,17,57
XAX3783,34,25,37,72
XAX3784,23,30,42,54
XAX3785,12,10,17,51
XAX3786,34,64,36,120
XAX3789,52,80,76,115
XAX379,28,22,40,69
XAX3790,25,3,36,47
XAX3791,34,18,49,53
XAX3792,28,13,52,40
XAX3794,48,44,58,100
XAX3795,25,7,12,63
XAX3796,19,36,14,52
XAX3799,31,19,59,65
XAX38,21,30,29,35
XAX380,0,5,10,19
XAX3801,45,44,68,83
XAX3802,53,89,48,116
XAX3803,8,4,10,39
XAX3804,23,5,12,100
XAX3805,68,47,33,95
XAX3806,30,24,53,55
XAX3807,26,31,37,52
XAX3809,13,10,19,34
XAX381,75,56,90,121
XAX3810,6,12,18,22
XAX3812,18,6,16,51
XAX382,33,34,39,60
XAX3823,51,33,73,102
XAX3824,43,94,72,41
XAX3825,24,14,36,49
XAX3826,26,21,31,52
XAX3827,30,3,24,57
XAX3828,32,16,31,76
XAX3829,21,8,27,54
XAX383,36,36,4,66
XAX3830,9,21,17,21
XAX3831,22,8,28,56
XAX3833,54,101,83,160
XAX3835,17,23,22,48
XAX3837,26,33,44,77
XAX3838,23,17,38,34
XAX384,22,19,47,70
XAX3840,29,40,59,75
XAX3842,17,36,40,53
XAX3843,26,9,45,52
XAX3844,0,0,0,0
XAX3847,27,28,28,61
XAX3848,79,156,73,144
XAX385,15,15,16,24
XAX3850,48,42,53,80
XAX3851,33,14,51,91
XAX3852,13,10,21,21
XAX3853,23,26,25,55
XAX3857,22,12,26,57
XAX3858,4,28,14,28
XAX386,24,12,46,56
XAX3860,23,15,29,44
XAX3861,28,27,41,75
XAX3864,35,69,58,122
XAX3867,26,33,56,64
XAX3868,30,3,47,82
XAX3869,8,3,11,10
XAX387,18,12,22,33
XAX3872,60,37,83,115
XAX3874,25,19,49,94
XAX3875,18,29,16,46
XAX3876,8,12,20,17
XAX3877,16,11,15,24
XAX388,27,13,30,46
XAX3883,43,42,54,102
XAX3884,25,11,22,48
XAX3886,14,14,34,36
XAX3887,20,16,20,62
XAX3888,38,79,50,93
XAX3889,4,9,9,36
XAX389,25,49,38,81
XAX3891,29,40,22,43
XAX3893,23,34,28,52
XAX3894,22,18,33,49
XAX3896,23,21,37,84
XAX3897,74,44,102,86
XAX39,16,25,28,44
XAX390,16,13,14,26
XAX391,16,8,23,55
XAX392,31,21,37,102
XAX393,26,10,36,74
XAX394,15,7,19,47
XAX3947,12,0,0,0
XAX395,8,7,0,38
XAX396,32,24,48,80
XAX397,12,5,12,30
XAX398,47,19,59,98
XAX399,51,20,60,118
XAX4,36,29,74,96
XAX40,50,52,51,61
XAX400,55,51,63,116
XAX401,5,16,11,24
XAX402,14,4,23,42
XAX403,13,25,14,49
XAX404,18,15,29,76
XAX4049,14,4,19,37
XAX405,43,42,68,122
XAX4055,40,9,28,61
XAX406,26,19,43,72
XAX4063,11,6,12,17
XAX4064,28,12,35,87
XAX4065,15,35,24,48
XAX4068,46,54,65,78
XAX407,70,23,77,128
XAX408,49,38,64,122
XAX409,8,12,18,26
XAX41,44,35,48,99
XAX410,21,20,33,50
XAX4101,15,10,15,32
XAX4102,23,16,27,0
XAX4103,27,16,21,64
XAX4108,22,24,39,62
XAX411,4,3,8,13
XAX4112,6,1,15,30
XAX4115,37,38,39,68
XAX4118,19,49,56,68
XAX412,35,24,40,95
XAX4129,17,4,23,35
XAX413,7,8,3,17
XAX4130,22,21,31,23
XAX4131,23,38,32,84
XAX4132,19,13,16,31
XAX4137,34,57,36,76
XAX414,26,20,46,79
XAX4144,18,2,22,50
XAX415,8,21,21,29
XAX4153,14,7,11,40
XAX4156,16,16,15,20
XAX416,25,23,21,81
XAX4161,5,7,7,38
XAX4162,21,0,31,73
XAX4163,25,29,24,41
XAX4164,24,41,29,75
XAX4165,12,6,17,38
XAX4166,11,5,10,27
XAX4167,2,5,3,18
XAX4168,24,25,32,67
XAX417,46,40,44,94
XAX4171,7,10,11,55
XAX4176,20,25,15,42
XAX418,12,13,18,28
XAX4183,17,32,17,63
XAX4185,8,10,16,55
XAX4187,15,11,23,37
XAX419,16,14,23,41
XAX4191,7,5,22,16
XAX4194,23,11,34,33
XAX4195,28,26,27,68
XAX42,27,13,29,53
XAX420,51,31,64,120
XAX4200,43,32,45,90
XAX4201,50,25,49,85
XAX4202,15,22,22,60
XAX4203,28,0,0,0
XAX4208,13,22,16,77
XAX4209,22,22,31,64
XAX421,56,43,65,136
XAX4215,38,36,58,71
XAX4216,18,28,40,65
XAX4219,26,13,44,71
XAX422,36,83,42,62
XAX4221,28,50,32,64
XAX4223,22,2,42,50
XAX4224,36,18,47,76
XAX4226,6,11,15,27
XAX423,24,15,24,75
XAX4230,29,28,28,82
XAX4231,17,12,22,47
XAX4232,10,18,9,49
XAX4235,32,37,56,82
XAX4237,13,24,20,54
XAX4238,15,26,20,76
XAX4239,71,79,88,145
XAX424,18,14,41,41
XAX4240,20,32,26,86
XAX4241,13,28,23,49
XAX4243,24,26,54,57
XAX4244,30,19,38,44
XAX4246,17,15,27,35
XAX4247,36,36,33,82
XAX4249,23,23,27,46
XAX425,7,8,16,23
XAX4250,15,12,13,32
XAX4252,43,38,25,73
XAX4253,23,17,21,36
XAX4255,22,20,35,52
XAX4256,47,36,76,87
XAX4257,35,46,50,52
XAX4258,44,36,53,70
XAX4259,8,8,13,20
XAX426,24,16,32,75
XAX4260,23,26,50,64
XAX4262,29,28,47,47
XAX427,52,30,63,95
XAX4272,33,43,69,87
XAX4273,18,17,32,59
XAX4274,30,69,36,58
XAX4276,16,46,20,33
XAX4277,27,22,55,54
XAX4278,10,10,16,38
XAX4279,37,46,60,97
XAX428,29,13,30,73
XAX4281,16,3,15,20
XAX4283,22,8,35,46
XAX4284,18,30,33,56
XAX4285,8,10,10,21
XAX4286,25,42,27,70
XAX4288,48,122,70,85
XAX429,8,1,9,36
XAX4293,0,0,0,0
XAX4295,32,23,42,58
XAX4298,9,5,16,73
XAX4299,38,26,64,113
XAX43,46,49,70,90
XAX430,18,27,20,47
XAX4303,13,3,12,16
XAX4309,18,56,37,66
XAX431,31,14,50,64
XAX4318,32,5,55,57
XAX432,7,6,16,25
XAX4321,17,22,28,50
XAX4322,9,11,19,27
XAX4323,15,12,27,37
XAX4325,29,21,42,102
XAX433,16,18,23,55
XAX4330,10,15,17,59
XAX4332,14,14,20,57
XAX4333,23,40,16,53
XAX4334,28,27,48,38
XAX4335,80,122,90,143
XAX4336,13,19,30,65
XAX4337,2,1,2,15
XAX434,35,30,57,81
XAX4340,43,55,39,80
XAX4341,27,17,21,32
XAX4348,29,28,28,44
XAX435,10,21,28,51
XAX4350,14,20,13,43
XAX4352,55,65,93,136
XAX4355,30,23,23,64
XAX4356,28,33,58,116
XAX4358,33,28,57,94
XAX4359,56,22,57,106
XAX436,5,10,11,22
XAX4365,8,14,13,0
XAX4368,22,11,38,49
XAX437,23,29,30,64
XAX4370,41,64,85,100
XAX4372,12,10,23,27
XAX4374,18,10,14,24
XAX4377,27,29,27,56
XAX4378,17,13,12,37
XAX4379,8,18,18,31
XAX438,8,16,18,29
XAX4381,35,42,43,83
XAX4383,13,7,15,31
XAX4384,10,12,16,38
XAX4387,23,34,18,57
XAX4389,33,29,32,42
XAX4392,36,45,39,89
XAX4393,18,9,10,48
XAX4394,96,111,116,105
XAX4395,45,63,56,89
XAX4399,33,19,52,49
XAX44,10,6,15,21
XAX440,14,10,32,48
XAX4403,33,21,62,40
XAX4404,27,36,52,106
XAX4405,17,12,25,41
XAX4407,16,6,21,51
XAX4409,23,7,13,41
XAX4410,9,5,12,41
XAX4412,51,14,53,96
XAX4414,14,9,11,45
XAX4416,17,11,3,53
XAX4417,36,63,48,78
XAX442,19,11,36,61
XAX4420,19,9,27,27
XAX4423,30,131,58,93
XAX4424,16,2,26,12
XAX4427,12,15,17,40
XAX4428,9,5,12,20
XAX443,22,27,22,62
XAX4430,47,34,67,99
XAX4435,19,8,30,43
XAX4436,9,9,6,17
XAX4438,45,84,61,103
XAX4439,23,44,42,57
XAX444,28,35,40,79
XAX4440,28,23,20,39
XAX4444,20,13,23,43
XAX4446,12,16,11,44
XAX445,23,8,37,40
XAX4450,22,7,23,53
XAX4451,23,35,34,93
XAX4456,10,17,15,38
XAX4457,3,5,5,12
XAX4458,16,16,9,35
XAX4459,7,5,11,16
XAX446,8,10,5,26
XAX4460,17,14,18,34
XAX4461,4,3,11,15
XAX447,23,18,39,75
XAX4471,20,19,24,43
XAX4472,22,11,28,23
XAX4474,78,42,76,75
XAX4475,29,21,32,63
XAX4476,24,35,42,64
XAX4477,15,16,20,69
XAX4479,30,25,31,30
XAX448,23,10,20,47
XAX4482,20,15,23,65
XAX4483,25,28,56,75
XAX4484,14,11,14,26
XAX4487,39,32,52,76
XAX4488,13,16,19,38
XAX449,26,11,29,45
XAX4497,10,12,17,73
XAX4499,17,13,25,71
XAX45,23,19,34,78
XAX450,32,29,41,90
XAX4501,12,14,19,26
XAX4503,15,0,0,0
XAX4506,34,29,32,88
XAX4508,6,8,4,28
XAX4509,22,34,32,61
XAX451,17,15,27,35
XAX4511,39,41,69,126
XAX4512,18,0,0,0
XAX4514,17,26,20,63
XAX452,9,5,14,26
XAX4520,23,15,23,56
XAX4521,46,41,58,97
XAX4526,0,31,7,64
XAX4529,16,21,19,51
XAX453,2,5,7,10
XAX4531,25,40,21,59
XAX4533,17,9,15,55
XAX4538,12,16,19,46
XAX454,9,9,12,31
XAX4540,29,26,38,48
XAX4543,24,17,16,83
XAX4553,25,27,43,66
XAX4554,11,7,15,22
XAX4556,21,14,20,49
XAX4557,15,22,12,59
XAX4558,22,10,19,52
XAX456,3,10,8,33
XAX4564,12,11,16,75
XAX4567,44,51,79,132
XAX4568,15,33,38,57
XAX4569,7,7,13,27
XAX457,35,18,38,65
XAX4570,12,13,22,24
XAX4574,25,18,19,56
XAX458,37,13,43,75
XAX4580,0,0,0,0
XAX4581,12,22,31,46
XAX4583,14,13,14,37
XAX4588,15,4,13,24
XAX459,29,10,21,71
XAX4590,15,19,18,0
XAX4593,18,49,35,65
XAX4594,15,4,18,47
XAX4597,33,27,44,86
XAX4599,44,23,50,109
XAX46,40,17,45,68
XAX460,1,4,3,6
XAX4600,30,47,43,81
XAX4601,52,55,47,91
XAX4606,22,14,32,44
XAX4609,35,31,35,68
XAX461,12,14,20,46
XAX4611,11,15,12,53
XAX4612,29,31,48,82
XAX4615,42,26,59,104
XAX4616,28,13,16,37
XAX462,70,75,64,134
XAX4623,17,11,18,53
XAX4627,46,21,52,80
XAX463,21,4,29,70
XAX4631,18,21,36,61
XAX4635,21,33,35,67
XAX4636,14,25,17,55
XAX4637,30,19,32,71
XAX4638,19,13,40,70
XAX4639,32,37,36,61
XAX464,49,35,66,103
XAX4641,11,60,21,41
XAX4643,15,10,21,29
XAX4644,15,15,18,23
XAX465,20,47,38,130
XAX4653,62,38,82,64
XAX466,14,6,10,16
XAX4660,14,16,16,52
XAX4664,8,16,12,29
XAX467,27,15,19,63
XAX4677,10,19,19,33
XAX4678,26,26,19,55
XAX4679,19,17,40,73
XAX468,29,15,47,81
XAX4681,23,16,33,69
XAX4682,53,17,52,102
XAX4683,7,19,11,37
XAX4687,7,1,11,26
XAX4689,10,22,21,47
XAX469,31,17,44,62
XAX4690,8,7,16,34
XAX4695,18,18,26,49
XAX4696,29,42,40,73
XAX4697,23,11,23,41
XAX4699,17,16,17,24
XAX47,34,29,52,75
XAX470,30,24,40,80
XAX471,14,16,1,50
XAX472,41,23,42,88
XAX473,9,13,16,35
XAX4734,24,0,0,0
XAX474,8,5,13,14
XAX475,21,14,1,47
XAX476,26,20,30,60
XAX477,16,6,19,53
XAX478,5,2,7,18
XAX479,35,38,37,79
XAX48,17,8,28,49
XAX480,9,11,11,14
XAX481,33,24,40,61
XAX482,18,17,13,35
XAX483,25,21,40,66
XAX484,33,18,50,72
XAX4849,37,27,31,50
XAX485,9,5,15,27
XAX486,31,31,27,70
XAX4865,42,36,66,77
XAX487,5,5,7,21
XAX488,5,3,9,18
XAX489,21,21,39,61
XAX49,26,14,15,49
XAX490,20,27,30,57
XAX491,41,44,57,105
XAX492,29,25,59,79
XAX493,20,4,16,45
XAX494,31,27,42,109
XAX495,41,27,63,82
XAX497,21,20,28,55
XAX498,17,8,11,26
XAX499,62,52,74,159
XAX5,26,10,18,98
XAX50,14,17,29,36
XAX500,69,63,100,140
XAX5003,13,19,27,31
XAX501,54,26,63,133
XAX5012,13,23,23,16
XAX502,12,9,25,28
XAX5022,17,9,17,14
XAX5023,31,19,28,58
XAX5025,36,41,37,66
XAX5027,22,24,27,38
XAX5028,29,10,27,42
XAX5029,39,27,55,88
XAX503,10,17,21,28
XAX5030,33,25,45,69
XAX5031,63,73,65,138
XAX5032,8,15,14,50
XAX5033,31,25,40,76
XAX5034,22,17,47,48
XAX5035,48,66,64,107
XAX5036,22,28,27,41
XAX5037,11,16,24,40
XAX5038,7,9,6,42
XAX5039,38,44,51,84
XAX504,23,9,22,77
XAX5040,18,10,20,45
XAX5041,93,100,82,137
XAX5044,8,15,12,19
XAX5045,37,23,39,105
XAX5046,24,24,17,51
XAX5047,9,1,7,18
XAX5048,18,22,26,62
XAX5049,43,76,70,71
XAX505,48,38,60,101
XAX5051,40,67,64,90
XAX5054,33,2,47,68
XAX5055,8,9,30,40
XAX5056,15,18,39,82
XAX5057,35,17,25,66
XAX5058,31,19,25,66
XAX506,12,5,14,17
XAX5060,11,27,9,33
XAX5063,14,11,26,54
XAX5064,17,31,35,39
XAX5065,15,18,23,54
XAX5066,16,12,0,35
XAX5069,7,14,9,31
XAX507,22,12,47,54
XAX5070,24,25,42,59
XAX5071,86,77,97,174
XAX5072,45,31,50,75
XAX5073,33,41,37,62
XAX5075,18,22,19,56
XAX5076,50,45,57,84
XAX5077,17,13,14,33
XAX5078,56,50,76,110
XAX5079,18,10,28,40
XAX508,45,23,55,82
XAX5080,15,27,27,87
XAX5082,23,20,22,24
XAX5083,10,4,5,22
XAX5085,18,7,24,74
XAX5087,24,12,26,48
XAX5088,30,16,59,60
XAX5089,12,29,17,49
XAX5090,23,22,30,51
XAX5091,17,17,24,79
XAX5092,14,38,22,62
XAX5095,11,10,18,93
XAX5096,27,22,18,65
XAX5097,15,12,22,37
XAX5099,69,64,83,135
XAX51,22,18,23,41
XAX510,24,8,32,69
XAX5101,60,66,87,104
XAX5103,13,8,16,92
XAX5104,12,13,21,47
XAX5105,50,24,63,71
XAX5107,0,0,0,0
XAX511,48,39,64,77
XAX5111,13,10,14,67
XAX5113,37,24,12,100
XAX5115,54,47,79,106
XAX5116,55,90,83,164
XAX5117,36,21,57,70
XAX5118,12,13,17,64
XAX512,20,8,36,74
XAX5123,67,138,97,176
XAX5124,28,14,50,60
XAX5126,9,10,18,22
XAX5127,26,22,33,63
XAX5129,19,10,17,116
XAX513,43,45,56,135
XAX5130,11,12,22,42
