XAX1642,39,20,59,84,42,34,42
XAX1643,51,69,59,78,49,53,49
XAX1644,40,32,57,71,49,42,49
XAX1645,60,94,78,128,40,53,40
XAX1646,37,39,50,82,34,34,34
XAX1647,27,24,42,48,32,31,32
XAX1648,59,45,69,88,56,51,56
XAX1649,39,44,50,86,39,33,39
XAX165,31,21,47,74,25,22,25
XAX1650,16,58,26,50,16,10,16
XAX1651,35,51,41,84,21,63,21
XAX1652,31,9,30,68,15,23,15
XAX1653,11,6,19,18,18,4,18
XAX1654,66,81,98,96,61,29,61
XAX1655,37,15,54,70,38,41,38
XAX1656,33,38,59,70,30,25,30
XAX1657,31,30,59,71,32,52,32
XAX1658,17,15,26,51,17,8,17
XAX1659,48,29,75,119,39,52,39
XAX166,16,10,23,58,12,12,12
XAX1660,57,50,55,97,42,59,42
XAX1661,17,9,24,30,18,5,18
XAX1662,25,14,25,50,17,15,17
XAX1663,24,13,35,71,41,25,41
XAX1664,21,31,19,53,15,43,15
XAX1665,38,32,52,67,39,19,39
XAX1666,9,5,11,18,12,3,12
XAX1667,21,28,20,50,22,9,22
XAX1668,24,27,28,61,19,19,19
XAX1669,36,46,37,86,38,10,38
XAX167,20,8,22,43,14,7,14
XAX1670,18,12,20,28,16,16,16
XAX1671,81,74,74,126,48,47,48
XAX1672,21,13,26,34,12,7,12
XAX1673,37,37,68,68,49,38,49
XAX1674,36,38,48,112,24,15,24
XAX1675,9,9,21,25,5,5,5
XAX1676,40,41,48,61,37,14,37
XAX1677,33,18,54,79,28,29,28
XAX1678,10,34,24,48,18,11,18
XAX1679,37,45,70,69,53,32,53
XAX168,46,59,34,117,35,36,35
XAX1680,11,11,15,49,5,1,5
XAX1681,9,16,19,20,12,17,12
XAX1682,39,19,46,101,25,26,25
XAX1683,23,22,24,31,17,9,17
XAX1684,13,10,24,29,11,6,11
XAX1685,39,35,37,64,26,14,26
XAX1686,58,43,62,110,50,50,50
XAX1687,39,28,57,73,33,17,33
XAX1688,40,23,48,90,25,23,25
XAX1689,28,34,64,133,45,40,45
XAX169,10,12,19,28,8,7,8
XAX1690,26,23,45,79,27,23,27
XAX1691,21,17,23,38,23,7,23
XAX1692,11,4,10,20,8,4,8
XAX1693,27,16,20,107,3,20,3
XAX1694,27,3,23,41,20,18,20
XAX1695,26,27,23,47,13,8,13
XAX1696,21,21,46,49,19,7,19
XAX1697,15,11,13,52,7,12,7
XAX1698,27,43,33,76,29,21,29
XAX1699,98,171,116,164,82,76,82
XAX17,39,2,61,66,50,49,50
XAX170,11,21,25,43,11,20,11
XAX1700,32,61,57,118,36,99,36
XAX1701,6,6,4,16,1,3,1
XAX1702,20,29,58,47,33,26,33
XAX1703,46,52,53,67,41,87,41
XAX1704,32,17,40,89,33,42,33
XAX1705,21,25,26,27,18,5,18
XAX1707,32,33,56,51,34,11,34
XAX1708,91,183,126,181,60,88,60
XAX1709,30,21,63,54,33,26,33
XAX171,12,19,24,46,16,22,16
XAX1710,19,17,32,63,14,13,14
XAX1711,21,10,25,56,14,15,14
XAX1712,24,8,25,47,20,20,20
XAX1713,15,12,30,44,19,20,19
XAX1714,32,31,68,69,42,39,42
XAX1715,13,13,19,39,10,9,10
XAX1716,36,96,42,100,30,38,30
XAX1717,33,27,41,91,17,7,17
XAX1718,33,15,58,59,42,32,42
XAX1719,40,22,54,59,34,24,34
XAX172,41,28,58,91,40,34,40
XAX1720,13,12,30,101,26,6,26
XAX1721,31,43,40,60,25,21,25
XAX1722,30,38,30,54,23,10,23
XAX1723,64,56,84,106,61,21,61
XAX1724,16,24,21,50,18,8,18
XAX1726,24,7,46,62,26,18,26
XAX1727,18,23,23,22,14,12,14
XAX1728,33,28,65,71,43,61,43
XAX1729,18,10,20,31,11,3,11
XAX173,12,14,17,27,11,3,11
XAX1730,18,23,29,69,13,4,13
XAX1731,11,11,22,40,12,26,12
XAX1732,25,23,32,62,25,15,25
XAX1733,23,18,47,60,33,17,33
XAX1734,30,12,39,65,16,20,16
XAX1735,12,21,18,34,9,8,9
XAX1736,43,34,63,81,37,25,37
XAX1737,16,10,17,54,12,7,12
XAX1738,16,3,53,51,28,38,28
XAX1739,47,28,45,92,34,34,34
XAX174,24,16,41,60,16,23,16
XAX1740,38,31,46,91,25,12,25
XAX1741,34,33,51,54,43,22,43
XAX1742,14,7,28,51,8,9,8
XAX1743,12,2,14,23,7,7,7
XAX1744,13,16,24,47,19,26,19
XAX1745,32,18,33,47,22,20,22
XAX1746,28,37,35,87,20,21,20
XAX1747,21,30,29,65,27,21,27
XAX1748,20,14,21,34,14,17,14
XAX1749,40,30,68,86,42,26,42
XAX175,24,32,27,85,8,37,8
XAX1750,42,26,52,55,40,28,40
XAX1751,9,7,7,19,2,6,2
XAX1752,22,7,27,32,19,10,19
XAX1753,28,27,27,54,20,25,20
XAX1754,27,25,53,51,24,21,24
XAX1755,29,20,15,60,13,16,13
XAX1756,11,28,15,31,18,9,18
XAX1757,59,40,75,93,57,31,57
XAX1758,21,10,30,44,21,45,21
XAX1759,62,35,60,113,23,57,23
XAX176,11,6,12,19,16,5,16
XAX1760,19,48,23,48,12,7,12
XAX1761,22,15,17,41,18,12,18
XAX1762,25,33,35,53,24,25,24
XAX1763,28,10,23,62,25,12,25
XAX1764,45,18,78,81,58,60,58
XAX1765,25,18,35,50,16,13,16
XAX1766,12,6,8,37,5,5,5
XAX1767,14,12,13,32,15,10,15
XAX1768,50,55,49,85,31,30,31
XAX1769,39,32,68,58,43,39,43
XAX177,34,27,30,60,15,22,15
XAX1770,39,36,50,82,43,30,43
XAX1771,41,17,73,58,43,24,43
XAX1772,78,55,93,81,55,34,55
XAX1773,26,23,17,54,20,14,20
XAX1774,29,45,46,58,34,78,34
XAX1775,41,22,64,62,30,49,30
XAX1776,26,30,49,63,33,32,33
XAX1777,18,23,20,35,20,27,20
XAX1778,43,24,65,125,50,52,50
XAX1779,7,6,14,23,13,5,13
XAX178,8,6,14,42,10,9,10
XAX1780,20,18,26,37,22,10,22
XAX1781,47,39,87,88,47,22,47
XAX1782,42,18,34,78,38,41,38
XAX1783,43,47,58,106,41,34,41
XAX1784,21,24,34,42,17,16,17
XAX1785,37,52,39,45,15,14,15
XAX1786,20,17,20,68,17,41,17
XAX1787,24,32,57,74,42,26,42
XAX1788,23,42,28,62,24,56,24
XAX1789,48,28,20,54,16,20,16
XAX179,21,9,39,52,28,35,28
XAX1790,30,37,51,59,36,41,36
XAX1791,45,46,51,87,53,20,53
XAX1792,20,16,33,52,28,10,28
XAX1793,22,9,23,33,13,11,13
XAX1794,47,28,96,107,67,39,67
XAX1795,9,15,20,37,17,6,17
XAX1796,39,71,25,94,39,35,39
XAX1797,49,25,41,47,29,15,29
XAX1798,27,25,39,62,36,22,36
XAX1799,33,40,77,77,36,27,36
XAX18,7,7,12,36,8,2,8
XAX180,37,29,49,73,34,53,34
XAX1800,21,6,25,22,22,5,22
XAX1801,31,25,44,76,24,53,24
XAX1802,49,54,66,108,30,34,30
XAX1803,14,19,32,73,24,30,24
XAX1804,25,30,47,49,29,24,29
XAX1805,13,18,15,56,16,39,16
XAX1806,29,14,60,44,35,28,35
XAX1807,14,11,20,28,12,14,12
XAX1808,21,8,13,37,10,8,10
XAX1809,43,30,68,66,40,36,40
XAX181,21,9,29,35,14,17,14
XAX1810,34,44,58,76,30,32,30
XAX1811,30,11,16,99,22,11,22
XAX1812,35,22,59,101,42,27,42
XAX1813,26,25,45,38,24,17,24
XAX1814,23,17,23,56,27,9,27
XAX1815,20,6,12,44,17,16,17
XAX1816,8,7,10,9,2,3,2
XAX1817,64,37,92,121,51,48,51
XAX1819,35,44,40,69,25,26,25
XAX182,23,11,17,44,15,14,15
XAX1820,17,10,33,53,34,22,34
XAX1821,11,8,11,24,9,5,9
XAX1822,12,8,12,27,11,2,11
XAX1823,34,29,40,79,32,21,32
XAX1824,8,11,15,41,3,3,3
XAX1825,44,32,50,95,17,15,17
XAX1826,34,50,36,87,31,14,31
XAX1827,13,14,12,25,6,13,6
XAX1828,39,13,39,65,42,54,42
XAX1829,13,6,21,40,11,3,11
XAX183,8,4,13,16,10,1,10
XAX1830,31,46,43,56,34,11,34
XAX1831,26,39,51,48,33,9,33
XAX1832,20,24,18,52,17,15,17
XAX1833,59,28,67,128,37,18,37
XAX1834,79,67,80,98,50,51,50
XAX1835,39,55,89,113,50,37,50
XAX1836,48,44,68,71,54,34,54
XAX1837,32,12,35,73,23,37,23
XAX1838,14,9,11,46,10,9,10
XAX1839,20,14,15,40,12,17,12
XAX184,58,60,56,163,69,29,69
XAX1840,33,56,37,114,18,25,18
XAX1841,28,49,32,107,19,10,19
XAX1842,14,11,17,57,9,6,9
XAX1843,68,28,67,75,37,75,37
XAX1844,9,19,21,27,15,6,15
XAX1845,16,21,11,25,12,7,12
XAX1846,5,6,5,46,5,0,5
XAX1847,53,43,65,72,38,46,38
XAX1848,12,14,18,41,11,10,11
XAX1849,26,15,21,63,21,25,21
XAX185,38,33,44,123,43,56,43
XAX1850,23,31,37,57,32,22,32
XAX1851,14,11,20,72,13,0,13
XAX1852,57,45,64,114,46,15,46
XAX1853,17,48,27,86,18,29,18
XAX1854,23,10,28,28,20,6,20
XAX1855,8,8,13,34,7,10,7
XAX1856,51,31,58,83,34,20,34
XAX1857,18,16,23,24,14,5,14
XAX1858,18,15,18,44,23,18,23
XAX1859,16,15,17,27,12,54,12
XAX186,25,26,33,57,25,14,25
XAX1860,35,36,39,107,20,20,20
XAX1861,21,10,29,51,20,25,20
XAX1862,21,36,24,52,27,20,27
XAX1863,40,37,31,72,22,19,22
XAX1864,14,5,23,40,13,19,13
XAX1865,15,24,28,35,19,5,19
XAX1866,22,14,27,32,24,22,24
XAX1867,15,17,24,48,22,12,22
XAX1868,57,53,77,77,69,42,69
XAX1869,12,10,1,32,5,1,5
XAX1870,28,24,25,64,16,21,16
XAX1871,51,43,73,95,43,19,43
XAX1872,82,47,82,96,55,39,55
XAX1873,12,22,26,62,19,19,19
XAX1874,26,21,21,43,13,43,13
XAX1875,48,33,68,100,55,23,55
XAX1876,28,42,27,53,19,10,19
XAX1877,24,36,29,66,21,45,21
XAX1878,51,52,52,39,43,55,43
XAX1879,41,26,11,57,17,22,17
XAX188,43,34,80,92,50,33,50
XAX1880,81,100,96,130,78,45,78
XAX1881,22,19,32,58,19,9,19
XAX1882,19,15,26,48,23,20,23
XAX1883,23,30,29,54,27,24,27
XAX1884,36,30,66,74,46,20,46
XAX1885,53,42,70,92,53,39,53
XAX1886,28,18,57,63,34,27,34
XAX1887,52,49,43,82,35,25,35
XAX1888,69,73,63,107,26,58,26
XAX1889,35,13,72,55,39,86,39
XAX189,35,22,32,70,22,6,22
XAX1890,36,35,57,107,39,22,39
XAX1891,11,0,11,37,2,0,2
XAX1892,21,23,24,41,21,2,21
XAX1893,30,18,27,81,11,11,11
XAX1894,33,35,34,42,25,25,25
XAX1895,15,10,14,24,10,11,10
XAX1896,35,43,61,121,35,48,35
XAX1897,6,13,17,41,11,7,11
XAX1898,12,14,16,32,13,3,13
XAX1899,26,17,18,58,11,15,11
XAX19,44,8,64,78,40,41,40
XAX190,18,7,15,39,17,12,17
XAX1900,62,33,54,80,27,11,27
XAX1901,40,36,82,57,44,26,44
XAX1902,84,126,108,169,79,73,79
XAX1903,47,19,53,104,21,42,21
XAX1904,12,27,18,53,11,19,11
XAX1905,30,49,40,68,16,18,16
XAX1906,13,22,26,45,15,16,15
XAX1907,39,27,40,55,28,11,28
XAX1908,29,28,52,66,35,14,35
XAX1909,24,39,35,65,21,17,21
XAX1910,28,12,33,42,20,34,20
XAX1911,24,14,36,53,26,18,26
XAX1912,8,16,14,46,8,19,8
XAX1913,17,11,51,53,33,26,33
XAX1914,22,37,31,66,24,87,24
XAX1915,57,71,75,141,50,26,50
XAX1916,9,11,13,34,8,5,8
XAX1917,29,66,29,61,23,17,23
XAX1918,18,44,26,49,10,5,10
XAX1919,24,15,14,17,12,9,12
XAX192,45,30,57,72,23,37,23
XAX1920,38,46,15,64,14,68,14
XAX1921,10,10,7,14,2,7,2
XAX1922,29,35,13,110,15,61,15
XAX1923,35,17,47,47,27,22,27
XAX1924,44,38,41,84,44,25,44
XAX1925,37,22,39,66,25,33,25
XAX1926,22,31,28,38,18,23,18
XAX1927,19,7,16,61,12,8,12
XAX1928,25,27,15,66,13,15,13
XAX1929,65,54,56,70,37,34,37
XAX1930,19,41,25,30,20,11,20
XAX1931,46,37,55,68,38,42,38
XAX1932,51,43,52,66,39,11,39
XAX1933,6,30,16,42,14,9,14
XAX1934,21,9,18,37,16,3,16
XAX1935,27,64,40,71,35,34,35
XAX1936,25,17,32,48,20,12,20
XAX1937,28,5,23,54,22,25,22
XAX1938,19,10,21,25,17,2,17
XAX1939,39,30,54,56,34,41,34
XAX194,38,13,58,94,31,40,31
XAX1940,41,21,51,77,31,34,31
XAX1941,24,35,24,62,16,18,16
XAX1942,26,15,34,36,22,18,22
XAX1943,56,45,60,104,39,24,39
XAX1945,21,16,45,70,28,30,28
XAX1946,29,13,63,85,29,33,29
XAX1947,51,43,49,74,32,25,32
XAX1948,24,35,22,64,21,13,21
XAX1949,29,29,51,57,24,20,24
XAX195,33,45,31,104,29,55,29
XAX1950,0,4,15,33,13,9,13
XAX1951,53,24,97,110,60,53,60
XAX1952,19,19,20,45,24,4,24
XAX1953,10,13,17,17,11,7,11
XAX1954,22,21,51,41,38,20,38
XAX1955,44,26,52,72,43,25,43
XAX1956,71,78,93,139,63,47,63
XAX1957,5,4,11,14,6,6,6
XAX1958,10,2,10,31,6,1,6
XAX1959,44,27,45,83,35,21,35
XAX196,13,18,30,46,13,10,13
XAX1960,16,26,22,43,10,10,10
XAX1961,23,14,16,25,14,31,14
XAX1962,36,15,46,88,25,53,25
XAX1963,20,53,21,101,20,23,20
XAX1964,26,15,15,63,14,4,14
XAX1965,71,41,86,129,57,51,57
XAX1966,38,29,72,72,40,31,40
XAX1967,20,18,21,46,12,7,12
XAX1968,38,37,48,121,30,15,30
XAX1969,20,2,22,53,13,26,13
XAX197,30,17,46,64,36,34,36
XAX1970,10,38,15,36,6,8,6
XAX1971,45,69,76,100,49,25,49
XAX1972,28,24,22,60,29,25,29
XAX1973,54,42,58,75,26,18,26
XAX1974,17,10,14,23,12,9,12
XAX1975,63,46,62,91,54,44,54
XAX1976,63,39,81,93,54,35,54
XAX1977,23,24,43,39,24,24,24
XAX1978,50,46,68,70,45,27,45
XAX1979,52,52,38,76,30,18,30
XAX198,14,14,28,40,29,14,29
XAX1980,7,17,28,31,21,6,21
XAX1981,53,98,80,74,34,47,34
XAX1982,49,39,94,94,53,40,53
XAX1983,26,50,43,97,37,111,37
XAX1984,20,25,47,54,35,23,35
XAX1985,21,14,20,76,10,2,10
XAX1986,37,18,49,73,32,35,32
XAX1987,69,52,73,69,47,33,47
XAX1988,50,31,69,133,32,43,32
XAX1989,32,20,44,108,21,32,21
XAX199,19,15,40,59,23,14,23
XAX1990,15,16,16,52,16,10,16
XAX1991,44,21,65,83,31,80,31
XAX1992,6,22,11,56,12,21,12
XAX1993,23,18,51,48,27,27,27
XAX1994,36,50,51,94,25,11,25
XAX1995,75,51,86,128,70,45,70
XAX1996,8,45,8,29,6,0,6
XAX1997,24,24,18,35,19,13,19
XAX1998,7,21,14,49,10,11,10
XAX1999,18,32,27,71,21,39,21
XAX2,43,22,56,57,35,32,35
XAX20,30,20,39,51,37,20,37
XAX200,35,28,50,66,38,24,38
XAX2000,17,18,23,59,11,6,11
XAX2001,16,22,22,38,19,16,19
XAX2002,17,29,25,6,9,8,9
XAX2003,10,8,11,51,3,3,3
XAX2004,38,25,65,81,44,40,44
XAX2005,28,52,32,74,24,24,24
XAX2006,74,77,99,136,59,79,59
XAX2007,47,42,56,108,39,20,39
XAX2008,9,19,25,41,19,8,19
XAX2009,17,11,8,38,15,9,15
XAX201,54,44,70,119,40,22,40
XAX2010,31,22,61,74,41,38,41
XAX2012,28,62,35,80,28,67,28
XAX2013,35,25,55,43,27,34,27
XAX2014,14,14,27,34,20,24,20
XAX2015,20,24,26,66,20,32,20
XAX2016,65,43,79,92,61,63,61
XAX2019,27,29,46,64,31,21,31
XAX2020,9,6,15,19,7,9,7
XAX2021,9,26,37,50,24,29,24
XAX2022,40,8,37,54,26,98,26
XAX2023,38,28,33,65,30,14,30
XAX2024,34,21,37,66,34,21,34
XAX2025,38,70,28,87,31,32,31
XAX2026,17,5,18,30,23,4,23
XAX2027,31,57,67,80,31,72,31
XAX2028,19,18,12,37,7,6,7
XAX203,12,15,16,24,12,9,12
XAX2030,75,121,80,153,39,41,39
XAX2031,29,20,23,50,17,10,17
XAX2032,14,12,29,32,24,15,24
XAX2033,32,24,46,90,31,32,31
XAX2035,35,35,58,70,37,18,37
XAX2036,42,22,37,69,28,22,28
XAX2037,86,89,82,82,54,61,54
XAX2038,34,34,16,61,23,10,23
XAX2039,21,15,13,68,21,10,21
XAX204,15,7,21,42,18,20,18
XAX2040,29,24,25,48,26,7,26
XAX2041,13,12,14,32,11,3,11
XAX2043,14,20,28,20,13,8,13
XAX2044,40,45,53,74,38,11,38
XAX2045,34,16,26,55,14,12,14
XAX2046,38,38,73,62,39,28,39
XAX2047,28,8,46,39,31,21,31
XAX2048,23,32,33,44,19,12,19
XAX2049,36,35,45,73,25,16,25
XAX205,20,4,43,48,26,17,26
XAX2050,64,60,45,102,42,41,42
XAX2051,70,50,86,111,63,57,63
XAX2052,64,67,60,122,49,33,49
XAX2053,17,14,15,43,14,4,14
XAX2054,23,27,27,97,15,29,15
XAX2055,63,38,82,112,48,49,48
XAX2056,43,46,42,83,32,12,32
XAX2057,17,41,12,29,11,2,11
XAX2058,9,10,10,29,10,8,10
XAX2059,19,23,19,47,19,16,19
XAX206,21,24,41,69,29,25,29
XAX2060,13,5,19,37,16,24,16
XAX2061,29,26,52,43,32,60,32
XAX2062,18,43,47,38,18,23,18
XAX2063,31,32,52,81,50,24,50
XAX2064,19,29,44,66,22,10,22
XAX2065,22,8,21,57,16,34,16
XAX2066,5,8,13,25,8,3,8
XAX2067,22,5,45,39,32,14,32
XAX2068,19,9,43,35,24,30,24
XAX2069,64,18,60,79,44,58,44
XAX207,9,14,22,31,15,3,15
XAX2070,70,31,45,95,54,32,54
XAX2071,114,90,113,222,102,66,102
XAX2072,6,0,6,11,8,1,8
XAX2073,21,19,25,36,23,11,23
XAX2074,123,129,124,233,106,80,106
XAX2075,28,33,41,37,36,43,36
XAX2077,10,2,13,49,10,14,10
XAX2078,50,41,68,94,47,36,47
XAX2079,32,24,41,59,26,24,26
XAX2080,36,40,71,69,33,15,33
XAX2081,24,39,34,90,16,22,16
XAX2082,7,20,15,40,11,13,11
XAX2083,30,22,51,64,33,25,33
XAX2084,68,60,88,92,61,43,61
XAX2085,26,5,22,23,16,2,16
XAX2086,14,7,13,44,8,13,8
XAX2087,20,52,26,42,19,8,19
XAX2088,46,29,56,64,33,26,33
XAX2089,23,22,33,58,27,45,27
XAX209,11,8,22,28,7,3,7
XAX2090,21,16,25,30,18,17,18
XAX2091,10,5,15,67,15,52,15
XAX2092,22,11,21,33,11,16,11
XAX2093,28,19,36,60,21,21,21
XAX2094,21,36,17,68,11,25,11
XAX2095,23,16,15,30,19,5,19
XAX2096,6,5,8,7,7,4,7
XAX2097,21,31,31,47,25,7,25
XAX2098,5,8,16,45,17,22,17
XAX2099,20,34,37,48,24,24,24
XAX21,89,65,106,155,62,42,62
XAX210,7,11,15,28,9,5,9
XAX2100,13,11,14,35,14,11,14
XAX2101,68,57,70,114,49,43,49
XAX2102,28,10,40,44,28,26,28
XAX2103,19,9,14,39,19,11,19
XAX2104,32,17,30,58,16,8,16
XAX2105,6,19,12,34,13,5,13
XAX2106,38,31,50,69,39,63,39
XAX2107,54,34,74,73,56,31,56
XAX2108,16,21,23,42,20,8,20
XAX2109,9,23,19,17,9,8,9
XAX211,22,34,32,56,17,39,17
XAX2110,19,10,15,80,16,4,16
XAX2111,23,14,22,70,10,8,10
XAX2112,22,79,46,62,25,50,25
XAX2113,16,26,21,36,23,13,23
XAX2114,29,26,56,55,37,46,37
XAX2115,54,39,65,85,48,55,48
XAX2116,30,34,68,60,41,31,41
XAX2117,31,1,14,62,15,20,15
XAX2118,16,17,21,48,13,10,13
XAX2119,8,14,15,26,8,10,8
XAX212,30,27,42,89,29,21,29
XAX2120,35,29,61,56,32,16,32
XAX2121,72,70,43,100,41,37,41
XAX2122,15,5,26,57,17,5,17
XAX2123,31,25,50,85,34,17,34
XAX2124,35,25,57,69,26,22,26
XAX2125,41,45,61,75,45,54,45
XAX2126,88,51,106,163,77,79,77
XAX2127,42,56,78,71,52,38,52
XAX2128,8,13,7,19,1,3,1
XAX2129,31,14,50,46,44,15,44
XAX213,37,31,59,53,33,29,33
XAX2130,4,14,17,17,8,7,8
XAX2131,49,28,55,65,42,25,42
XAX2132,10,11,15,71,11,13,11
XAX2133,24,21,22,96,16,34,16
XAX2134,12,12,13,38,11,3,11
XAX2135,17,25,54,51,29,17,29
XAX2136,36,38,56,99,41,30,41
XAX2137,14,9,9,22,7,10,7
XAX2138,53,56,72,66,47,31,47
XAX2139,7,4,16,55,13,15,13
XAX214,46,22,50,84,33,53,33
XAX2140,25,24,32,53,25,32,25
XAX2141,16,5,16,62,14,5,14
XAX2142,12,7,21,49,4,45,4
XAX2143,17,25,25,36,25,9,25
XAX2144,14,36,25,31,18,9,18
XAX2145,22,94,34,71,45,12,45
XAX2146,28,14,29,41,22,22,22
XAX2147,38,30,49,69,30,17,30
XAX2149,38,27,45,73,33,35,33
XAX215,6,2,4,6,6,6,6
XAX2150,30,37,26,47,15,42,15
XAX2151,14,28,14,51,11,47,11
XAX2152,24,14,24,46,21,22,21
XAX2153,27,24,46,35,39,23,39
XAX2154,29,22,32,43,22,36,22
XAX2155,30,23,32,42,20,10,20
XAX2156,16,18,15,46,10,11,10
XAX2157,17,27,27,53,17,30,17
XAX2158,12,40,15,31,10,7,10
XAX2159,38,43,56,77,38,20,38
XAX216,53,34,45,85,48,69,48
XAX2160,19,15,37,85,23,28,23
XAX2161,7,20,11,32,8,2,8
XAX2163,21,24,38,80,27,5,27
XAX2164,38,41,37,68,26,22,26
XAX2166,19,32,41,33,23,9,23
XAX2167,11,12,13,24,8,3,8
XAX2169,22,23,33,41,28,13,28
XAX217,11,17,17,37,22,13,22
XAX2170,10,13,20,50,12,5,12
XAX2171,9,0,10,15,5,6,5
XAX2174,23,16,33,60,15,8,15
XAX2175,15,21,25,46,17,9,17
XAX2176,11,16,24,48,20,82,20
XAX2177,26,97,42,64,39,37,39
XAX2178,25,16,19,33,9,7,9
XAX218,7,14,15,31,4,15,4
XAX2180,7,12,19,38,18,4,18
XAX2181,13,21,21,36,21,62,21
XAX2183,28,22,31,44,25,16,25
XAX2184,16,28,15,42,12,12,12
XAX2185,29,28,52,69,27,20,27
XAX2187,44,55,44,53,24,55,24
XAX2188,41,49,39,79,30,23,30
XAX2189,33,47,60,100,46,23,46
XAX219,36,31,61,86,44,37,44
XAX2190,19,19,22,45,18,2,18
XAX2191,39,36,47,49,0,13,0
XAX2192,9,6,24,30,15,11,15
XAX2193,30,22,65,75,40,14,40
XAX2194,18,12,29,73,16,17,16
XAX2195,14,29,15,35,15,12,15
XAX2196,60,60,37,67,28,24,28
XAX2197,33,57,50,79,37,14,37
XAX2198,17,10,24,65,13,14,13
XAX2199,55,67,69,116,44,30,44
XAX22,61,47,65,79,45,9,45
XAX220,38,36,67,118,49,39,49
XAX2200,19,28,23,97,17,7,17
XAX2201,21,36,23,35,9,5,9
XAX2202,33,38,23,48,23,11,23
XAX2204,15,6,17,43,9,3,9
XAX2205,51,47,59,110,54,43,54
XAX2206,9,26,11,52,8,12,8
XAX2207,27,33,28,67,23,16,23
XAX2208,37,41,77,85,58,39,58
XAX2209,31,28,50,56,25,22,25
XAX221,15,16,24,41,16,15,16
XAX2210,23,10,24,38,17,18,17
XAX2211,34,14,41,48,18,19,18
XAX2213,25,40,61,67,23,25,23
XAX2214,6,5,12,50,10,7,10
XAX2215,12,1,12,30,13,44,13
XAX2218,14,9,14,18,5,10,5
XAX222,15,7,34,43,24,20,24
XAX2221,40,45,59,93,36,33,36
XAX2222,10,20,25,61,17,8,17
XAX2223,43,86,61,112,45,50,45
XAX2224,17,18,18,29,21,19,21
XAX2225,26,17,42,60,20,21,20
XAX2227,16,7,19,43,14,5,14
XAX2228,32,27,13,47,20,13,20
XAX2230,34,39,30,51,22,24,22
XAX2231,27,19,72,111,44,54,44
XAX2232,14,24,3,12,9,12,9
XAX2233,33,35,58,79,37,41,37
XAX2234,37,47,72,64,41,18,41
XAX2236,10,8,7,28,3,4,3
XAX2237,26,40,35,21,31,13,31
XAX2238,26,23,30,36,35,24,35
XAX2239,30,6,46,107,37,38,37
XAX224,42,30,54,76,39,27,39
XAX2240,0,7,28,34,20,12,20
XAX2241,25,43,28,75,19,40,19
XAX2242,15,16,26,51,17,5,17
XAX2243,55,62,61,59,60,64,60
XAX2244,33,10,39,74,29,18,29
XAX2245,51,21,57,117,35,20,35
XAX2246,11,5,15,46,14,16,14
XAX2247,7,10,13,24,5,1,5
XAX2248,19,10,22,55,12,4,12
XAX2249,123,102,113,148,88,72,88
XAX225,12,11,16,21,10,6,10
XAX2250,26,13,19,45,11,7,11
XAX2251,8,12,11,10,2,9,2
XAX2252,45,45,35,68,26,6,26
XAX2253,44,67,47,92,34,61,34
XAX2254,6,15,12,10,4,4,4
XAX2255,17,20,28,43,18,4,18
XAX2256,15,11,18,37,14,9,14
XAX2257,20,10,23,42,13,38,13
XAX2258,26,31,25,75,11,10,11
XAX2259,85,27,103,124,72,81,72
XAX226,18,12,28,54,12,4,12
XAX2261,21,39,15,54,13,12,13
XAX2262,37,25,49,67,47,36,47
XAX2263,22,26,28,48,15,20,15
XAX2264,13,12,32,27,15,3,15
XAX2265,36,57,67,86,41,26,41
XAX2266,36,33,41,49,30,33,30
XAX2267,5,10,8,30,6,9,6
XAX2269,34,16,34,51,18,15,18
XAX227,28,24,27,54,26,5,26
XAX2270,63,48,77,98,50,31,50
XAX2271,35,25,62,56,45,19,45
XAX2272,20,10,19,42,14,3,14
XAX2273,35,0,57,98,39,157,39
XAX2274,49,32,69,81,39,48,39
XAX2275,15,14,15,41,11,9,11
XAX2276,31,22,44,69,25,27,25
XAX2277,15,17,23,41,13,12,13
XAX2278,24,23,60,53,35,29,35
XAX2279,33,40,60,95,29,10,29
XAX228,50,65,72,135,47,68,47
XAX2280,5,7,7,7,7,10,7
XAX2281,10,9,16,28,26,13,26
XAX2282,29,18,34,48,28,28,28
XAX2283,35,39,49,97,39,81,39
XAX2284,22,21,21,52,17,10,17
XAX2285,27,27,57,66,35,44,35
XAX2286,29,10,21,65,17,0,17
XAX2287,19,4,26,33,18,11,18
XAX2288,5,13,10,14,12,3,12
XAX2289,16,24,27,32,22,16,22
XAX229,15,16,20,26,7,7,7
XAX2290,20,10,21,64,13,5,13
XAX2291,26,72,42,77,26,31,26
XAX2292,8,9,8,62,7,9,7
XAX2293,13,23,16,35,13,11,13
XAX2294,18,18,20,40,17,11,17
XAX2295,42,0,9,81,18,21,18
XAX2297,19,21,19,66,14,30,14
XAX2299,18,1,32,78,14,14,14
XAX23,38,18,50,60,30,17,30
XAX230,4,7,12,19,4,6,4
XAX2300,31,48,29,85,24,17,24
XAX2302,20,4,7,20,11,1,11
XAX2306,34,36,46,56,26,33,26
XAX2307,55,90,79,152,48,42,48
XAX2308,45,24,61,69,48,15,48
XAX2309,22,18,20,78,21,23,21
XAX231,63,34,77,131,53,51,53
XAX2310,22,22,52,51,30,23,30
XAX2311,35,33,44,62,33,12,33
XAX2312,17,7,21,53,9,5,9
