XAX3569,53,53,31
XAX357,9,9,28
XAX3570,39,26,59
XAX3571,17,41,42
XAX3572,23,18,45
XAX3573,37,29,48
XAX358,18,14,20
XAX3580,38,25,46
XAX3581,37,19,45
XAX3582,84,65,100
XAX3583,17,46,20
XAX3584,0,7,12
XAX3585,38,31,22
XAX3587,20,113,50
XAX3588,48,27,45
XAX3589,29,19,40
XAX359,41,33,56
XAX3590,51,71,77
XAX3591,26,59,23
XAX3595,72,18,72
XAX3596,31,18,54
XAX3597,26,82,44
XAX3598,4,5,8
XAX36,40,54,54
XAX360,26,10,32
XAX3601,13,11,14
XAX3602,18,14,24
XAX3607,11,11,18
XAX3608,26,37,45
XAX3609,28,22,18
XAX361,21,18,39
XAX3610,12,3,18
XAX3611,23,94,18
XAX3612,12,8,13
XAX3616,24,44,37
XAX362,6,5,8
XAX3620,55,128,80
XAX3621,11,9,14
XAX3623,7,2,6
XAX3624,33,29,41
XAX3625,5,29,3
XAX3626,21,4,22
XAX3627,29,34,49
XAX363,17,14,18
XAX3630,53,36,72
XAX3631,41,38,46
XAX3632,17,12,41
XAX3633,32,32,52
XAX3634,16,8,23
XAX3637,0,0,0
XAX3639,12,24,21
XAX364,23,19,27
XAX3640,12,4,26
XAX3641,22,7,48
XAX3643,15,12,28
XAX3644,24,32,24
XAX3645,55,12,56
XAX3648,45,51,78
XAX365,38,25,61
XAX3650,10,8,13
XAX3652,34,25,51
XAX3656,4,4,9
XAX3658,20,7,14
XAX3659,11,11,12
XAX366,29,17,44
XAX3660,21,14,35
XAX368,15,16,32
XAX369,30,27,40
XAX3693,16,5,12
XAX37,21,22,46
XAX370,6,8,20
XAX3700,24,22,36
XAX3701,16,18,19
XAX3702,44,27,52
XAX3705,106,95,110
XAX3708,35,73,44
XAX3709,7,0,9
XAX371,50,73,64
XAX3710,13,6,9
XAX3712,34,25,46
XAX3716,5,10,18
XAX3717,13,5,14
XAX372,27,20,42
XAX3720,31,14,31
XAX3722,23,15,46
XAX3725,8,16,13
XAX3726,24,29,58
XAX3728,13,19,35
XAX3729,71,30,84
XAX373,10,18,19
XAX3730,49,57,53
XAX3731,33,85,35
XAX3732,52,47,77
XAX3733,5,4,11
XAX3734,15,20,18
XAX3738,28,17,36
XAX3739,57,42,64
XAX374,20,29,28
XAX3741,17,5,14
XAX3742,33,33,47
XAX3747,15,15,35
XAX3748,34,53,45
XAX3749,21,26,46
XAX375,20,14,42
XAX3750,27,39,35
XAX3751,51,81,58
XAX3754,18,19,21
XAX3757,79,94,73
XAX3758,19,19,16
XAX376,30,15,39
XAX3760,15,10,29
XAX3761,25,7,47
XAX3762,44,40,26
XAX3763,22,28,25
XAX3764,36,25,46
XAX3765,20,16,44
XAX3768,19,14,23
XAX3770,5,7,12
XAX3771,37,53,41
XAX3772,6,5,20
XAX3773,55,63,70
XAX3774,19,14,34
XAX3775,8,15,5
XAX3777,17,107,25
XAX3778,61,55,77
XAX378,11,13,15
XAX3780,16,13,20
XAX3781,22,7,18
XAX3782,15,18,17
XAX3783,34,25,37
XAX3784,23,30,42
XAX3785,12,10,17
XAX3786,34,64,36
XAX3789,52,80,76
XAX379,28,22,40
XAX3790,25,3,36
XAX3791,34,18,49
XAX3792,28,13,52
XAX3794,48,44,58
XAX3795,25,7,12
XAX3796,19,36,14
XAX3799,31,19,59
XAX38,21,30,29
XAX380,0,5,10
XAX3801,45,44,68
XAX3802,53,89,48
XAX3803,8,4,10
XAX3804,23,5,12
XAX3805,68,47,33
XAX3806,30,24,53
XAX3807,26,31,37
XAX3809,13,10,19
XAX381,75,56,90
XAX3810,6,12,18
XAX3812,18,6,16
XAX382,33,34,39
XAX3823,51,33,73
XAX3824,43,94,72
XAX3825,24,14,36
XAX3826,26,21,31
XAX3827,30,3,24
XAX3828,32,16,31
XAX3829,21,8,27
XAX383,36,36,4
XAX3830,9,21,17
XAX3831,22,8,28
XAX3833,54,101,83
XAX3835,17,23,22
XAX3837,26,33,44
XAX3838,23,17,38
XAX384,22,19,47
XAX3840,29,40,59
XAX3842,17,36,40
XAX3843,26,9,45
XAX3844,0,0,0
XAX3847,27,28,28
XAX3848,79,156,73
XAX385,15,15,16
XAX3850,48,42,53
XAX3851,33,14,51
XAX3852,13,10,21
XAX3853,23,26,25
XAX3857,22,12,26
XAX3858,4,28,14
XAX386,24,12,46
XAX3860,23,15,29
XAX3861,28,27,41
XAX3864,35,69,58
XAX3867,26,33,56
XAX3868,30,3,47
XAX3869,8,3,11
XAX387,18,12,22
XAX3872,60,37,83
XAX3874,25,19,49
XAX3875,18,29,16
XAX3876,8,12,20
XAX3877,16,11,15
XAX388,27,13,30
XAX3883,43,42,54
XAX3884,25,11,22
XAX3886,14,14,34
XAX3887,20,16,20
XAX3888,38,79,50
XAX3889,4,9,9
XAX389,25,49,38
XAX3891,29,40,22
XAX3893,23,34,28
XAX3894,22,18,33
XAX3896,23,21,37
XAX3897,74,44,102
XAX39,16,25,28
XAX390,16,13,14
XAX391,16,8,23
XAX392,31,21,37
XAX393,26,10,36
XAX394,15,7,19
XAX3947,12,0,0
XAX395,8,7,0
XAX396,32,24,48
XAX397,12,5,12
XAX398,47,19,59
XAX399,51,20,60
XAX4,36,29,74
XAX40,50,52,51
XAX400,55,51,63
XAX401,5,16,11
XAX402,14,4,23
XAX403,13,25,14
XAX404,18,15,29
XAX4049,14,4,19
XAX405,43,42,68
XAX4055,40,9,28
XAX406,26,19,43
XAX4063,11,6,12
XAX4064,28,12,35
XAX4065,15,35,24
XAX4068,46,54,65
XAX407,70,23,77
XAX408,49,38,64
XAX409,8,12,18
XAX41,44,35,48
XAX410,21,20,33
XAX4101,15,10,15
XAX4102,23,16,27
XAX4103,27,16,21
XAX4108,22,24,39
XAX411,4,3,8
XAX4112,6,1,15
XAX4115,37,38,39
XAX4118,19,49,56
XAX412,35,24,40
XAX4129,17,4,23
XAX413,7,8,3
XAX4130,22,21,31
XAX4131,23,38,32
XAX4132,19,13,16
XAX4137,34,57,36
XAX414,26,20,46
XAX4144,18,2,22
XAX415,8,21,21
XAX4153,14,7,11
XAX4156,16,16,15
XAX416,25,23,21
XAX4161,5,7,7
XAX4162,21,0,31
XAX4163,25,29,24
XAX4164,24,41,29
XAX4165,12,6,17
XAX4166,11,5,10
XAX4167,2,5,3
XAX4168,24,25,32
XAX417,46,40,44
XAX4171,7,10,11
XAX4176,20,25,15
XAX418,12,13,18
XAX4183,17,32,17
XAX4185,8,10,16
XAX4187,15,11,23
XAX419,16,14,23
XAX4191,7,5,22
XAX4194,23,11,34
XAX4195,28,26,27
XAX42,27,13,29
XAX420,51,31,64
XAX4200,43,32,45
XAX4201,50,25,49
XAX4202,15,22,22
XAX4203,28,0,0
XAX4208,13,22,16
XAX4209,22,22,31
XAX421,56,43,65
XAX4215,38,36,58
XAX4216,18,28,40
XAX4219,26,13,44
XAX422,36,83,42
XAX4221,28,50,32
XAX4223,22,2,42
XAX4224,36,18,47
XAX4226,6,11,15
XAX423,24,15,24
XAX4230,29,28,28
XAX4231,17,12,22
XAX4232,10,18,9
XAX4235,32,37,56
XAX4237,13,24,20
XAX4238,15,26,20
XAX4239,71,79,88
XAX424,18,14,41
XAX4240,20,32,26
XAX4241,13,28,23
XAX4243,24,26,54
XAX4244,30,19,38
XAX4246,17,15,27
XAX4247,36,36,33
XAX4249,23,23,27
XAX425,7,8,16
XAX4250,15,12,13
XAX4252,43,38,25
XAX4253,23,17,21
XAX4255,22,20,35
XAX4256,47,36,76
XAX4257,35,46,50
XAX4258,44,36,53
XAX4259,8,8,13
XAX426,24,16,32
XAX4260,23,26,50
XAX4262,29,28,47
XAX427,52,30,63
XAX4272,33,43,69
XAX4273,18,17,32
XAX4274,30,69,36
XAX4276,16,46,20
XAX4277,27,22,55
XAX4278,10,10,16
XAX4279,37,46,60
XAX428,29,13,30
XAX4281,16,3,15
XAX4283,22,8,35
XAX4284,18,30,33
XAX4285,8,10,10
XAX4286,25,42,27
XAX4288,48,122,70
XAX429,8,1,9
XAX4293,0,0,0
XAX4295,32,23,42
XAX4298,9,5,16
XAX4299,38,26,64
XAX43,46,49,70
XAX430,18,27,20
XAX4303,13,3,12
XAX4309,18,56,37
XAX431,31,14,50
XAX4318,32,5,55
XAX432,7,6,16
XAX4321,17,22,28
XAX4322,9,11,19
XAX4323,15,12,27
XAX4325,29,21,42
XAX433,16,18,23
XAX4330,10,15,17
XAX4332,14,14,20
XAX4333,23,40,16
XAX4334,28,27,48
XAX4335,80,122,90
XAX4336,13,19,30
XAX4337,2,1,2
XAX434,35,30,57
XAX4340,43,55,39
XAX4341,27,17,21
XAX4348,29,28,28
XAX435,10,21,28
XAX4350,14,20,13
XAX4352,55,65,93
XAX4355,30,23,23
XAX4356,28,33,58
XAX4358,33,28,57
XAX4359,56,22,57
XAX436,5,10,11
XAX4365,8,14,13
XAX4368,22,11,38
XAX437,23,29,30
XAX4370,41,64,85
XAX4372,12,10,23
XAX4374,18,10,14
XAX4377,27,29,27
XAX4378,17,13,12
XAX4379,8,18,18
XAX438,8,16,18
XAX4381,35,42,43
XAX4383,13,7,15
XAX4384,10,12,16
XAX4387,23,34,18
XAX4389,33,29,32
XAX4392,36,45,39
XAX4393,18,9,10
XAX4394,96,111,116
XAX4395,45,63,56
XAX4399,33,19,52
XAX44,10,6,15
XAX440,14,10,32
XAX4403,33,21,62
XAX4404,27,36,52
XAX4405,17,12,25
XAX4407,16,6,21
XAX4409,23,7,13
XAX4410,9,5,12
XAX4412,51,14,53
XAX4414,14,9,11
XAX4416,17,11,3
XAX4417,36,63,48
XAX442,19,11,36
XAX4420,19,9,27
XAX4423,30,131,58
XAX4424,16,2,26
XAX4427,12,15,17
XAX4428,9,5,12
XAX443,22,27,22
XAX4430,47,34,67
XAX4435,19,8,30
XAX4436,9,9,6
XAX4438,45,84,61
XAX4439,23,44,42
XAX444,28,35,40
XAX4440,28,23,20
XAX4444,20,13,23
XAX4446,12,16,11
XAX445,23,8,37
XAX4450,22,7,23
XAX4451,23,35,34
XAX4456,10,17,15
XAX4457,3,5,5
XAX4458,16,16,9
XAX4459,7,5,11
XAX446,8,10,5
XAX4460,17,14,18
XAX4461,4,3,11
XAX447,23,18,39
XAX4471,20,19,24
XAX4472,22,11,28
XAX4474,78,42,76
XAX4475,29,21,32
XAX4476,24,35,42
XAX4477,15,16,20
XAX4479,30,25,31
XAX448,23,10,20
XAX4482,20,15,23
XAX4483,25,28,56
XAX4484,14,11,14
XAX4487,39,32,52
XAX4488,13,16,19
XAX449,26,11,29
XAX4497,10,12,17
XAX4499,17,13,25
XAX45,23,19,34
XAX450,32,29,41
XAX4501,12,14,19
XAX4503,15,0,0
XAX4506,34,29,32
XAX4508,6,8,4
XAX4509,22,34,32
XAX451,17,15,27
XAX4511,39,41,69
XAX4512,18,0,0
XAX4514,17,26,20
XAX452,9,5,14
XAX4520,23,15,23
XAX4521,46,41,58
XAX4526,0,31,7
XAX4529,16,21,19
XAX453,2,5,7
XAX4531,25,40,21
XAX4533,17,9,15
XAX4538,12,16,19
XAX454,9,9,12
XAX4540,29,26,38
XAX4543,24,17,16
XAX4553,25,27,43
XAX4554,11,7,15
XAX4556,21,14,20
XAX4557,15,22,12
XAX4558,22,10,19
XAX456,3,10,8
XAX4564,12,11,16
XAX4567,44,51,79
XAX4568,15,33,38
XAX4569,7,7,13
XAX457,35,18,38
XAX4570,12,13,22
XAX4574,25,18,19
XAX458,37,13,43
XAX4580,0,0,0
XAX4581,12,22,31
XAX4583,14,13,14
XAX4588,15,4,13
XAX459,29,10,21
XAX4590,15,19,18
XAX4593,18,49,35
XAX4594,15,4,18
XAX4597,33,27,44
XAX4599,44,23,50
XAX46,40,17,45
XAX460,1,4,3
XAX4600,30,47,43
XAX4601,52,55,47
XAX4606,22,14,32
XAX4609,35,31,35
XAX461,12,14,20
XAX4611,11,15,12
XAX4612,29,31,48
XAX4615,42,26,59
XAX4616,28,13,16
XAX462,70,75,64
XAX4623,17,11,18
XAX4627,46,21,52
XAX463,21,4,29
XAX4631,18,21,36
XAX4635,21,33,35
XAX4636,14,25,17
XAX4637,30,19,32
XAX4638,19,13,40
XAX4639,32,37,36
XAX464,49,35,66
XAX4641,11,60,21
XAX4643,15,10,21
XAX4644,15,15,18
XAX465,20,47,38
XAX4653,62,38,82
XAX466,14,6,10
XAX4660,14,16,16
XAX4664,8,16,12
XAX467,27,15,19
XAX4677,10,19,19
XAX4678,26,26,19
XAX4679,19,17,40
XAX468,29,15,47
XAX4681,23,16,33
XAX4682,53,17,52
XAX4683,7,19,11
XAX4687,7,1,11
XAX4689,10,22,21
XAX469,31,17,44
XAX4690,8,7,16
XAX4695,18,18,26
XAX4696,29,42,40
XAX4697,23,11,23
XAX4699,17,16,17
XAX47,34,29,52
XAX470,30,24,40
XAX471,14,16,1
XAX472,41,23,42
XAX473,9,13,16
XAX4734,24,0,0
XAX474,8,5,13
XAX475,21,14,1
XAX476,26,20,30
XAX477,16,6,19
XAX478,5,2,7
XAX479,35,38,37
XAX48,17,8,28
XAX480,9,11,11
XAX481,33,24,40
XAX482,18,17,13
XAX483,25,21,40
XAX484,33,18,50
XAX4849,37,27,31
XAX485,9,5,15
XAX486,31,31,27
XAX4865,42,36,66
XAX487,5,5,7
XAX488,5,3,9
XAX489,21,21,39
XAX49,26,14,15
XAX490,20,27,30
XAX491,41,44,57
XAX492,29,25,59
XAX493,20,4,16
XAX494,31,27,42
XAX495,41,27,63
XAX497,21,20,28
XAX498,17,8,11
XAX499,62,52,74
XAX5,26,10,18
XAX50,14,17,29
XAX500,69,63,100
XAX5003,13,19,27
XAX501,54,26,63
XAX5012,13,23,23
XAX502,12,9,25
XAX5022,17,9,17
XAX5023,31,19,28
XAX5025,36,41,37
XAX5027,22,24,27
XAX5028,29,10,27
XAX5029,39,27,55
XAX503,10,17,21
XAX5030,33,25,45
XAX5031,63,73,65
XAX5032,8,15,14
XAX5033,31,25,40
XAX5034,22,17,47
XAX5035,48,66,64
XAX5036,22,28,27
XAX5037,11,16,24
XAX5038,7,9,6
XAX5039,38,44,51
XAX504,23,9,22
XAX5040,18,10,20
XAX5041,93,100,82
XAX5044,8,15,12
XAX5045,37,23,39
XAX5046,24,24,17
XAX5047,9,1,7
XAX5048,18,22,26
XAX5049,43,76,70
XAX505,48,38,60
XAX5051,40,67,64
XAX5054,33,2,47
XAX5055,8,9,30
XAX5056,15,18,39
XAX5057,35,17,25
XAX5058,31,19,25
XAX506,12,5,14
XAX5060,11,27,9
XAX5063,14,11,26
XAX5064,17,31,35
XAX5065,15,18,23
XAX5066,16,12,0
XAX5069,7,14,9
XAX507,22,12,47
XAX5070,24,25,42
XAX5071,86,77,97
XAX5072,45,31,50
XAX5073,33,41,37
XAX5075,18,22,19
XAX5076,50,45,57
XAX5077,17,13,14
XAX5078,56,50,76
XAX5079,18,10,28
XAX508,45,23,55
XAX5080,15,27,27
XAX5082,23,20,22
XAX5083,10,4,5
XAX5085,18,7,24
XAX5087,24,12,26
XAX5088,30,16,59
XAX5089,12,29,17
XAX5090,23,22,30
XAX5091,17,17,24
XAX5092,14,38,22
XAX5095,11,10,18
XAX5096,27,22,18
XAX5097,15,12,22
XAX5099,69,64,83
XAX51,22,18,23
XAX510,24,8,32
XAX5101,60,66,87
XAX5103,13,8,16
XAX5104,12,13,21
XAX5105,50,24,63
XAX5107,0,0,0
XAX511,48,39,64
XAX5111,13,10,14
XAX5113,37,24,12
XAX5115,54,47,79
XAX5116,55,90,83
XAX5117,36,21,57
XAX5118,12,13,17
XAX512,20,8,36
XAX5123,67,138,97
XAX5124,28,14,50
XAX5126,9,10,18
XAX5127,26,22,33
XAX5129,19,10,17
XAX513,43,45,56
XAX5130,11,12,22
XAX5131,18,18,19
XAX5133,21,51,47
XAX5134,57,58,47
XAX5136,36,31,62
XAX5137,53,50,53
XAX5139,25,13,22
XAX514,34,40,50
XAX5140,26,50,22
XAX5141,42,44,63
XAX5142,16,10,17
XAX5144,42,87,67
XAX5145,23,44,28
XAX5146,22,39,29
XAX5147,16,47,38
XAX515,28,19,29
XAX5150,17,10,28
XAX5151,25,21,26
XAX5152,10,18,17
XAX5154,12,38,22
XAX5155,27,10,19
XAX5156,34,70,41
XAX5157,19,26,25
XAX5159,32,26,64
XAX516,12,9,19
XAX5160,47,38,71
XAX5162,23,39,27
XAX5164,3,13,12
XAX5165,7,5,7
XAX5166,17,18,35
XAX5167,34,48,55
XAX5168,18,11,42
XAX517,33,41,58
XAX5170,15,26,20
XAX5172,19,30,24
XAX5173,27,19,40
XAX5174,41,15,42
XAX5175,34,21,32
XAX5177,0,17,18
XAX5178,7,6,10
XAX518,27,20,28
XAX5184,32,11,52
XAX5185,25,21,31
XAX5186,30,45,55
XAX5189,15,1,22
XAX519,6,11,12
XAX5190,23,42,36
XAX5191,34,49,38
XAX5192,51,67,40
XAX5193,16,46,17
XAX5195,26,44,39
XAX5196,14,5,17
XAX5197,20,21,22
XAX5199,24,41,38
XAX52,27,34,52
XAX520,29,61,50
XAX5200,16,48,32
XAX5201,8,26,20
XAX5202,14,7,14
XAX5203,21,14,10
XAX521,31,29,12
XAX5210,23,13,23
XAX5211,16,22,24
XAX5215,3,10,13
XAX5216,58,40,72
XAX5218,23,11,23
XAX5219,6,19,22
XAX522,44,34,37
XAX5220,18,11,18
XAX5227,23,62,19
XAX5228,15,11,10
XAX5229,19,7,1
XAX523,22,15,24
XAX5230,16,13,23
XAX5231,31,16,21
XAX5232,40,56,40
XAX5233,75,69,112
XAX5234,128,177,143
XAX5235,44,36,61
XAX5236,31,15,39
XAX5239,31,57,44
XAX524,14,7,13
XAX5240,41,40,54
XAX5241,22,40,27
XAX5242,36,38,67
XAX5244,9,13,16
XAX5245,36,29,48
XAX5246,14,18,17
XAX5247,32,42,38
XAX5250,17,16,22
XAX5251,9,6,21
XAX5252,42,23,53
XAX5253,23,31,44
XAX5254,20,23,12
XAX526,21,12,13
XAX5260,39,52,41
XAX5261,35,24,56
XAX5262,16,37,20
XAX5263,34,11,44
XAX5264,12,20,17
XAX5266,31,22,58
XAX527,36,34,44
XAX5270,62,102,61
XAX5272,87,72,108
XAX5273,47,20,55
XAX5274,69,54,100
XAX5275,32,36,45
XAX5276,7,7,10
XAX5278,28,32,67
XAX528,21,10,21
XAX5280,7,36,13
XAX5281,13,19,18
XAX5282,21,24,29
XAX5285,29,28,47
XAX5287,47,80,68
XAX5288,11,28,22
XAX529,48,24,49
XAX5292,10,12,7
XAX5293,17,5,10
XAX5294,12,13,22
XAX5295,20,9,15
XAX5296,18,2,42
XAX5298,11,28,17
XAX5299,29,7,36
XAX530,31,50,36
XAX5300,33,43,56
XAX5301,12,5,13
XAX5303,35,16,34
XAX5305,23,45,29
XAX5307,42,44,54
XAX5309,14,23,16
XAX531,16,17,27
XAX5311,31,26,45
XAX5312,27,10,22
XAX5313,15,33,36
XAX5316,41,85,65
XAX5317,29,74,45
XAX5319,28,12,37
XAX532,33,60,62
XAX5320,21,11,19
XAX5325,13,18,8
XAX5326,32,17,44
XAX5329,23,25,15
XAX533,21,16,23
XAX5330,16,8,15
XAX5331,29,7,60
XAX5334,53,17,62
XAX5335,10,46,15
XAX5337,40,47,47
XAX5338,21,25,24
XAX5339,13,21,8
XAX534,8,2,11
XAX5340,2,5,14
XAX5341,9,25,19
XAX5342,23,28,24
XAX5343,56,88,100
XAX5344,19,7,24
XAX5345,34,65,5
XAX5346,21,13,30
XAX5347,9,5,9
XAX5348,10,3,8
XAX535,75,51,64
XAX5350,21,13,20
XAX5352,7,11,15
XAX5355,18,15,24
XAX5356,17,9,19
XAX5358,24,16,42
XAX5359,67,43,79
XAX536,47,67,71
XAX5360,10,25,22
XAX5361,64,64,87
XAX5363,21,21,19
XAX5368,55,90,72
XAX5369,29,35,42
XAX537,76,45,40
XAX5370,33,33,47
XAX5373,49,54,72
XAX5374,23,22,21
XAX5376,24,9,19
XAX5379,8,10,11
XAX538,31,10,47
XAX5380,5,0,6
XAX5381,9,4,12
XAX5382,26,30,10
XAX5384,6,37,12
XAX5385,37,25,61
XAX5386,10,17,28
XAX5387,9,19,26
XAX5388,57,47,43
XAX5389,25,25,47
XAX539,21,15,26
XAX5390,23,36,33
XAX5391,21,2,19
XAX5392,10,14,22
XAX5394,28,2,41
XAX5396,49,53,69
XAX5397,38,63,44
XAX5398,26,46,38
XAX5399,23,22,40
XAX54,39,6,58
XAX540,18,14,31
XAX5402,13,3,18
XAX5403,25,20,18
XAX5404,19,9,18
XAX5409,49,36,63
XAX541,32,36,51
XAX5410,29,7,45
XAX5411,26,6,54
XAX5414,14,23,21
XAX5416,24,6,19
XAX5417,31,21,44
XAX5418,16,6,17
XAX5419,17,18,25
XAX542,19,12,20
XAX5420,16,11,14
XAX5422,28,22,20
XAX5424,55,36,65
XAX5425,19,5,26
XAX5426,16,12,15
XAX5428,32,36,49
XAX5429,40,61,67
XAX543,11,11,23
XAX5430,31,15,56
XAX5432,32,23,43
XAX5433,11,20,19
XAX5434,25,11,22
XAX5435,10,34,17
XAX5436,14,19,13
XAX5437,7,4,13
XAX5438,16,31,21
XAX5439,10,28,18
XAX544,58,43,84
XAX5440,21,18,24
XAX5441,52,43,80
XAX5442,5,17,16
XAX5443,31,28,53
XAX5444,11,6,8
XAX5445,14,7,20
XAX5446,24,19,50
XAX5447,19,2,0
XAX5448,17,29,26
XAX5449,19,9,12
XAX545,3,6,5
XAX5450,20,27,42
XAX5455,44,36,59
XAX5458,37,44,43
XAX546,27,28,18
XAX5460,55,27,39
XAX5461,38,40,40
XAX5462,43,63,59
XAX5463,25,24,42
XAX5466,34,17,50
XAX5469,14,16,38
XAX547,38,38,56
XAX5470,13,24,24
XAX5471,32,19,48
XAX5472,23,16,23
XAX5476,12,30,22
XAX5477,35,19,52
XAX5479,27,44,53
XAX548,11,23,21
XAX5480,34,64,60
XAX5481,11,8,15
XAX5482,8,5,9
XAX5483,19,10,18
XAX5485,28,9,23
XAX5486,22,8,13
XAX5487,21,20,38
XAX5488,23,14,24
XAX5489,4,1,8
XAX549,63,68,77
XAX5490,0,0,0
XAX5491,29,24,47
XAX5492,12,10,20
XAX5494,72,74,93
XAX5495,19,32,14
XAX5497,50,43,84
XAX5498,11,15,22
XAX5499,25,5,42
XAX55,16,16,12
XAX550,9,11,9
XAX551,34,21,43
XAX552,9,0,13
XAX553,17,14,45
XAX554,9,8,6
XAX555,24,24,41
XAX556,39,14,47
XAX557,35,22,60
XAX558,49,41,63
XAX559,34,27,58
XAX56,11,9,16
XAX560,57,68,65
XAX561,16,12,22
XAX5612,26,43,38
XAX5616,13,9,17
XAX5617,10,0,17
XAX562,15,29,43
XAX5625,28,30,30
XAX5626,34,40,51
XAX5628,37,36,36
XAX5629,25,17,19
XAX563,27,21,56
XAX5632,9,20,12
XAX564,33,16,41
XAX5641,3,2,7
XAX5644,9,27,17
XAX5649,14,7,9
XAX565,35,35,44
XAX566,33,22,45
XAX5667,13,40,19
XAX5668,10,12,15
XAX5669,23,18,27
XAX567,13,11,13
XAX5671,9,14,14
XAX5672,22,15,26
XAX5673,11,6,27
XAX5676,15,10,12
XAX5678,0,0,0
XAX568,7,13,22
XAX5685,12,16,13
XAX5686,18,37,20
XAX5687,16,70,11
XAX569,9,17,10
XAX57,8,6,6
XAX5701,18,8,18
XAX5703,39,35,46
XAX5705,14,7,11
XAX5706,21,0,12
XAX5707,33,47,38
XAX5709,12,53,28
XAX571,57,71,68
XAX5710,23,59,30
XAX5713,19,13,25
XAX572,43,5,52
XAX5727,18,24,5
XAX5728,25,25,26
XAX573,29,27,54
XAX5731,24,63,37
XAX5732,27,20,33
XAX5735,50,51,42
XAX574,21,30,30
XAX5743,22,15,8
XAX5745,23,26,38
XAX5747,13,17,13
XAX5748,48,33,65
XAX575,29,23,44
XAX5751,13,30,21
XAX5752,14,6,14
XAX5753,9,12,14
XAX576,20,12,19
XAX5761,19,14,20
XAX5763,30,102,30
XAX5764,43,30,43
XAX5766,11,31,12
XAX5768,10,27,17
XAX577,27,32,38
XAX5772,19,28,25
XAX5777,34,28,23
XAX5779,46,29,54
XAX578,36,37,35
XAX5781,25,3,15
XAX5786,17,19,23
XAX5787,18,17,22
XAX579,22,22,39
XAX5793,22,9,29
XAX5795,27,24,31
XAX5797,21,11,14
XAX5799,21,35,28
XAX58,49,66,81
XAX580,17,16,23
XAX5802,16,10,19
XAX5803,15,2,16
XAX5806,25,20,30
XAX5807,7,4,5
XAX5808,9,6,18
XAX5809,6,8,12
XAX581,57,59,65
XAX5810,12,24,16
XAX5812,21,14,18
XAX5814,26,10,20
XAX582,19,23,18
XAX5823,13,9,18
XAX583,9,3,7
XAX5835,13,6,20
XAX5839,51,46,62
XAX584,12,5,28
XAX5841,34,27,44
XAX5842,29,11,21
XAX5843,23,29,24
XAX5844,22,14,15
XAX5845,37,41,54
XAX5847,26,38,21
XAX5848,15,18,19
XAX585,16,10,20
XAX5851,15,2,10
XAX5853,40,60,56
XAX5854,4,0,7
XAX5857,12,16,11
XAX5858,31,53,38
XAX5859,9,7,10
XAX586,23,18,32
XAX5864,41,35,48
XAX5866,13,32,15
XAX5867,14,7,14
XAX5869,36,31,29
XAX587,20,21,24
XAX5871,6,4,8
XAX5872,5,4,8
XAX5874,2,3,5
XAX5876,0,0,0
XAX5879,6,19,13
XAX588,20,31,40
XAX5880,8,8,10
XAX5881,11,12,7
XAX5882,20,7,10
XAX5883,55,58,70
XAX5884,10,29,10
XAX5886,4,20,7
XAX5888,20,9,21
XAX5889,5,9,11
XAX589,35,26,44
XAX5890,16,15,17
XAX5891,15,4,24
XAX5893,8,6,14
XAX5894,7,21,21
XAX5898,41,63,56
XAX5899,9,10,12
XAX59,43,44,67
XAX590,32,6,42
XAX591,17,25,37
XAX5911,4,23,2
XAX5912,0,4,7
XAX592,59,31,80
XAX5922,7,0,0
XAX5927,24,17,28
XAX5929,30,29,22
XAX593,21,11,24
XAX5930,5,4,7
XAX5931,9,3,9
XAX5932,11,2,4
XAX5935,17,24,19
XAX5936,1,6,13
XAX5938,17,18,18
XAX5939,9,28,17
XAX594,36,14,28
XAX5941,11,8,23
XAX5947,28,23,49
XAX595,23,8,19
XAX5954,4,13,7
XAX5956,21,34,26
XAX5957,12,44,19
XAX5959,20,12,17
XAX596,10,6,6
XAX5964,13,19,14
XAX5965,16,4,14
XAX5968,16,7,14
XAX5969,9,13,21
XAX5976,42,32,35
XAX5977,8,21,27
XAX598,51,50,64
XAX5987,37,23,25
XAX599,34,16,55
XAX5992,16,45,8
XAX5996,21,43,32
XAX60,32,24,64
XAX600,29,19,42
XAX601,59,54,74
XAX602,22,52,21
XAX603,45,32,76
XAX604,29,25,56
XAX605,18,13,35
XAX606,10,25,17
XAX607,3,6,8
XAX608,61,37,28
XAX609,40,26,53
XAX61,39,26,46
XAX610,38,40,61
XAX611,30,29,54
XAX612,10,16,20
XAX613,32,19,23
XAX614,29,19,41
XAX615,31,43,43
XAX616,26,15,19
XAX617,18,8,9
XAX6173,19,7,17
XAX618,29,81,42
XAX619,27,42,39
XAX6190,25,11,25
XAX62,12,11,16
XAX620,18,8,27
XAX621,5,11,17
XAX622,38,28,61
XAX623,35,58,60
XAX624,15,10,38
XAX625,17,9,23
XAX626,9,14,12
XAX627,12,10,14
XAX628,36,34,48
XAX6286,33,43,28
XAX629,14,9,19
XAX63,15,10,13
XAX630,24,22,25
XAX631,19,15,33
XAX632,7,0,6
XAX633,11,15,21
XAX634,40,17,37
XAX635,44,26,69
XAX636,19,17,24
XAX637,24,16,36
XAX6370,23,28,16
XAX638,25,42,61
XAX639,27,37,29
XAX6392,22,14,25
XAX6394,22,22,15
XAX6395,10,17,17
XAX64,6,6,10
XAX640,29,34,33
XAX641,19,5,17
